Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
6/28/2005,10.77280264,10.95795993,10.73913751,10.91419506,1237800,0,0
6/27/2005,10.84013006,10.84013006,10.62130705,10.63140678,609000,0,0
6/24/2005,10.97142616,10.9747921,10.80646706,10.80646706,1286200,0,0
6/23/2005,10.95796098,11.0993547,10.91419611,10.94112873,1196800,0,0
6/22/2005,10.78963592,10.95796098,10.70547339,10.94112873,1283600,0,0
6/21/2005,10.89063043,10.99162649,10.75260458,10.78963566,824000,0,0
6/20/2005,11.13301683,11.13974998,10.78963363,10.9040947,1107600,0,0
6/17/2005,11.13301945,11.2777791,11.09262179,11.13301945,1381600,0,0
6/16/2005,11.44273878,11.5470995,10.97479401,11.10608864,1344200,0,0
6/15/2005,10.90073158,11.29797883,10.8569667,11.28451252,1494800,0,0
6/14/2005,11.00845902,11.08588839,10.59101231,10.90073109,2040000,0,0
6/13/2005,11.05222409,11.05222409,10.94449487,10.97479343,1270400,0,0
6/10/2005,11.02529027,11.0993537,10.94449369,11.03202343,1323600,0,0
6/9/2005,10.78963626,10.90073142,10.53714866,10.87043285,3261400,0,0
6/8/2005,10.93776074,10.93776074,10.44625133,10.50348186,2520600,0,0
6/7/2005,11.12628402,11.14311627,10.68190605,10.78290081,2613400,0,0
6/6/2005,10.5034814,11.00845645,10.33852232,10.95122528,2989200,0,0
6/3/2005,10.18366469,10.63477583,10.18029811,10.46308422,2727600,0,0
6/2/2005,10.11633438,10.25099492,10.11296844,10.13316727,1264200,0,0
6/1/2005,9.830182334,10.2004969,9.722453772,10.11296844,2332200,0,0
5/31/2005,10.08266908,10.11970015,9.81671524,9.81671524,1156400,0,0
5/27/2005,10.09950172,10.11296803,9.931176692,10.0557375,1272800,0,0
5/26/2005,9.638291607,9.937910618,9.560862242,9.921077728,1457800,0,0
5/25/2005,10.03217374,10.03554032,9.527198538,9.624827385,1744400,0,0
5/24/2005,10.08267012,10.47991668,9.85038139,10.01533985,4952800,0,0
5/23/2005,9.493532053,9.783050671,9.490165475,9.607993126,2307000,0,0
5/20/2005,9.459867696,9.473333366,9.291542651,9.432935715,934200,0,0
5/19/2005,9.291542651,9.486799678,9.224212376,9.432935715,1295400,0,0
5/18/2005,8.853895171,9.166979789,8.823596618,9.146780968,1440000,0,0
5/17/2005,8.665370209,8.867360321,8.577841139,8.82022953,1112400,0,0
5/16/2005,8.635075353,8.695672477,8.547546246,8.64180851,547600,0,0
5/13/2005,8.665373616,8.685572443,8.483582894,8.58121109,1407400,0,0
5/12/2005,8.668740375,8.783201465,8.604776674,8.685572624,1405400,0,0
5/11/2005,8.651907287,8.685571781,8.534079631,8.662006378,723600,0,0
5/10/2005,8.678840336,8.699039164,8.584578072,8.638442039,1124800,0,0
5/9/2005,8.668738365,8.736068629,8.584575857,8.668738365,635200,0,0
5/6/2005,8.635073021,8.76300039,8.571109336,8.695670128,702800,0,0
5/5/2005,8.483583071,8.820233183,8.456651088,8.685572624,1136200,0,0
5/4/2005,8.544177591,8.722602341,8.412884283,8.466748238,1018600,0,0
5/3/2005,8.601410764,8.746170426,8.490316244,8.584578514,1767000,0,0
5/2/2005,8.315257521,8.69903842,8.28832554,8.631708145,1247400,0,0
4/29/2005,8.274858153,8.375852911,8.180595909,8.284957886,903000,0,0
4/28/2005,8.217628783,8.392686987,8.197429957,8.258027077,1834400,0,0
4/27/2005,8.207526842,8.261391433,8.0829667,8.237825394,1607400,0,0
4/26/2005,8.204164161,8.328724353,8.096435577,8.274860382,1605000,0,0
4/25/2005,7.965139889,8.210894264,7.961773312,8.200795174,2009800,0,0
4/22/2005,7.995439486,8.029104623,7.914643543,7.961774349,2611800,0,0
4/21/2005,7.934842815,8.079602461,7.928109658,8.052670479,1736400,0,0
4/20/2005,8.079601591,8.163764107,7.803548639,7.884344578,1707400,0,0
4/19/2005,8.062771457,8.163766247,7.951676932,8.113268852,2269800,0,0
4/18/2005,7.204310367,8.651905852,7.002320225,7.981971741,15581200,0,0
4/15/2005,7.039352896,7.298573604,7.039352896,7.275008202,1230000,0,0
4/14/2005,7.248075728,7.308672197,6.982121883,7.039352417,375000,0,0
4/13/2005,7.372635748,7.39283457,7.241342437,7.244709015,280200,0,0
4/12/2005,7.254809076,7.429867274,7.187479444,7.389469624,620400,0,0
4/11/2005,7.355804096,7.355804096,7.187479062,7.241343021,495200,0,0
4/8/2005,7.423133704,7.49719713,7.332238674,7.332238674,523000,0,0
4/7/2005,7.349071068,7.42650043,7.227876836,7.402935028,593800,0,0
4/6/2005,7.439967705,7.537595905,7.376004003,7.38273716,485600,0,0
4/5/2005,7.372634412,7.443331242,7.328870197,7.443331242,728200,0,0
4/4/2005,7.355804076,7.355804076,7.214411023,7.332238674,686200,0,0
4/1/2005,7.544327062,7.574625616,7.258174411,7.32887125,585000,0,0
3/31/2005,7.625124933,7.652056916,7.416402222,7.460166454,480000,0,0
3/30/2005,7.57462507,7.672253879,7.497195723,7.64868784,549000,0,0
3/29/2005,7.753050126,7.891076582,7.594824207,7.598190784,965000,0,0
3/28/2005,7.763150348,7.951674848,7.74968468,7.884344578,2126000,0,0
3/24/2005,7.473630379,7.726117883,7.315404465,7.591457367,1691800,0,0
3/23/2005,7.069651786,7.534228621,7.015787824,7.389469624,4361200,0,0
3/22/2005,6.770034506,6.83399757,6.531012573,6.564677715,2227400,0,0
3/21/2005,7.076384301,7.076384301,6.877760717,6.93835783,543400,0,0
3/18/2005,7.153812941,7.187478072,7.039351883,7.076383591,448600,0,0
3/17/2005,6.96865699,7.116782564,6.965290412,7.079751492,732800,0,0
3/16/2005,7.133615208,7.136981786,6.96865675,7.002321243,379000,0,0
3/15/2005,6.615174496,7.163914532,6.598342247,7.133615971,1642800,0,0
3/14/2005,6.722903081,6.770034538,6.598342889,6.618541718,1416400,0,0
3/11/2005,6.850828649,6.877760627,6.803697205,6.830629826,757000,0,0
3/10/2005,6.837363828,6.847463563,6.786866438,6.83399725,376200,0,0
3/9/2005,6.914792664,6.914792664,6.80033159,6.820530415,563200,0,0
3/8/2005,7.005689125,7.005689125,6.911427498,6.911427498,252400,0,0
3/7/2005,6.985489365,7.086484135,6.914793154,7.00568819,337400,0,0
3/4/2005,6.860928086,6.96529007,6.837362684,6.96529007,452600,0,0
3/3/2005,6.894591912,6.901325066,6.749832308,6.850827694,609800,0,0
3/2/2005,6.823898207,6.85419677,6.756567925,6.827264786,660000,0,0
3/1/2005,6.598342241,6.901327209,6.531011962,6.823897839,795600,0,0
2/28/2005,6.463683729,6.594977094,6.463683729,6.534379959,267000,0,0
2/25/2005,6.244858944,6.497346513,6.244858944,6.473781109,399600,0,0
2/24/2005,6.362685852,6.396350986,6.238125693,6.261691093,486000,0,0
2/23/2005,6.35932006,6.369419794,6.308822674,6.342487812,234000,0,0
2/22/2005,6.57477436,6.584873449,6.288621748,6.298720837,486600,0,0
2/18/2005,6.679137031,6.692602699,6.477146873,6.574775696,449800,0,0
2/17/2005,6.665669225,6.706067504,6.588239885,6.65220356,488800,0,0
2/16/2005,6.618539382,6.669036757,6.588240829,6.632005692,647600,0,0
2/15/2005,6.51417816,6.628639221,6.463680785,6.628639221,399800,0,0
2/14/2005,6.460314274,6.504078495,6.419915988,6.480513096,367600,0,0
2/11/2005,6.396351959,6.490614219,6.325655746,6.446849346,409400,0,0
2/10/2005,6.453581129,6.480513106,6.369418621,6.369418621,344600,0,0
2/9/2005,6.547843953,6.61517358,6.436749458,6.436749458,229800,0,0
2/8/2005,6.531012573,6.578144029,6.510813744,6.564677715,527600,0,0
2/7/2005,6.601709436,6.601709436,6.547845465,6.564677715,805600,0,0
2/4/2005,6.581509997,6.675772267,6.564677746,6.618541718,421400,0,0
2/3/2005,6.733002227,6.733002227,6.551210859,6.601708889,1043200,0,0
2/2/2005,6.514177485,6.753198672,6.507444331,6.74646616,1063200,0,0
2/1/2005,6.413184035,6.507446293,6.413184035,6.487247467,512000,0,0
1/31/2005,6.362685881,6.446848394,6.355952725,6.42664957,550400,0,0
1/28/2005,6.403083438,6.450214234,6.308821202,6.329020023,1049800,0,0
1/27/2005,6.443482442,6.480514157,6.396351636,6.477147579,451600,0,0
1/26/2005,6.298722342,6.453581705,6.298722342,6.436749458,308000,0,0
1/25/2005,6.285256172,6.376151835,6.271789862,6.291989326,1021600,0,0
1/24/2005,6.426650296,6.430016874,6.248225516,6.28862381,700400,0,0
1/21/2005,6.463681653,6.477147322,6.379519135,6.430016518,653600,0,0
1/20/2005,6.48387893,6.541109455,6.453580379,6.453580379,737600,0,0
1/19/2005,6.50071186,6.594974099,6.433382239,6.517544746,1202600,0,0
1/18/2005,6.416549775,6.504078865,6.382884642,6.504078865,797000,0,0
1/14/2005,6.379519195,6.456948559,6.37278604,6.413183689,688800,0,0
1/13/2005,6.396351552,6.440115781,6.369419572,6.389618397,1024400,0,0
1/12/2005,6.463680694,6.463680694,6.349219635,6.409816742,953800,0,0
1/11/2005,6.531011872,6.53437845,6.44011619,6.446849346,994600,0,0
1/10/2005,6.534377682,6.598341374,6.500712547,6.531011105,2355800,0,0
1/7/2005,6.699335319,6.699335319,6.312187922,6.581507683,7337400,0,0
1/6/2005,7.163913526,7.187478928,7.120148659,7.120148659,1205200,0,0
1/5/2005,7.10331803,7.221145706,7.079752623,7.163915157,813600,0,0
1/4/2005,7.248076676,7.275008658,6.911426586,7.170646667,1094600,0,0
1/3/2005,7.726117036,7.726117036,7.157178409,7.248074055,1211200,0,0
12/31/2004,7.574626186,7.594825009,7.524128807,7.527495384,355200,0,0
12/30/2004,7.591458166,7.608291053,7.510662233,7.561159611,460000,0,0
12/29/2004,7.490465419,7.54096281,7.433234871,7.517397404,537000,0,0
12/28/2004,7.180747485,7.524130784,7.174014329,7.490465641,813200,0,0
12/27/2004,7.30867342,7.406302258,7.157181259,7.177380085,670000,0,0
12/23/2004,7.386102227,7.413034205,7.190845225,7.224509716,563400,0,0
12/22/2004,7.150448399,7.406302565,7.136982729,7.38273716,961000,0,0
12/21/2004,7.069653108,7.136983395,7.002322822,7.136983395,726800,0,0
12/20/2004,7.13361412,7.163912673,6.961922532,7.076383591,770400,0,0
12/17/2004,7.227876575,7.227876575,7.022520475,7.120148659,393000,0,0
12/16/2004,7.187479963,7.2548096,7.130249419,7.227877617,603800,0,0
12/15/2004,7.177378655,7.187478387,7.093216146,7.157179832,805600,0,0
12/14/2004,7.237974641,7.264906614,7.069649649,7.147078991,1151000,0,0
12/13/2004,7.322139069,7.355804205,7.160547189,7.237976551,684200,0,0
12/10/2004,7.170645958,7.295206761,7.002320929,7.288473606,1675800,0,0
12/9/2004,7.187479385,7.254809017,6.88449444,7.211044788,1303200,0,0
12/8/2004,7.136982001,7.211044788,7.056185417,7.211044788,1041800,0,0
12/7/2004,7.076385753,7.1336163,7.042720613,7.103317738,595200,0,0
12/6/2004,7.086483898,7.167280482,7.069651651,7.083117962,688200,0,0
12/3/2004,7.035986942,7.086484329,6.972023244,7.069652081,1087800,0,0
12/2/2004,7.110048936,7.197577379,7.046085251,7.089849472,652600,0,0
12/1/2004,7.1336163,7.167281441,7.052820347,7.103317738,1100800,0,0
11/30/2004,7.23797631,7.372636206,7.099949837,7.099949837,1088400,0,0
11/29/2004,7.406301924,7.406301924,7.187479496,7.187479496,905800,0,0
11/26/2004,7.231241124,7.332236499,7.207675729,7.305304527,299000,0,0
11/24/2004,7.019153878,7.231243134,6.992221899,7.231243134,1761200,0,0
11/23/2004,6.891226966,7.25480903,6.867661563,6.934991837,3663200,0,0
11/22/2004,6.901325614,6.958556145,6.62863927,6.662304401,2678200,0,0
11/19/2004,7.221144539,7.221144539,6.891226969,6.914793015,3224400,0,0
11/18/2004,7.389468729,7.389468729,7.24134253,7.372635841,1524000,0,0
11/17/2004,7.48709792,7.689088102,7.406301975,7.406301975,2098600,0,0
11/16/2004,7.776616408,7.796815231,7.426500042,7.510662556,2438800,0,0
11/15/2004,7.709285937,7.793448448,7.50729578,7.793448448,4906800,0,0
11/12/2004,7.271642237,7.914643872,7.271642237,7.911277294,4220400,0,0
11/11/2004,7.237976135,7.271641269,6.958556617,7.200944424,2437000,0,0
11/10/2004,7.406301051,7.406301051,7.187478648,7.204310894,1378200,0,0
11/9/2004,7.692454296,7.695820874,7.402935028,7.402935028,1772200,0,0
11/8/2004,7.675621449,7.779983435,7.487097587,7.692454338,1842200,0,0
11/5/2004,7.221142083,7.298571422,7.06964934,7.248074055,2077400,0,0
11/4/2004,6.706070485,6.894594375,6.615174798,6.83399725,670200,0,0
11/3/2004,6.773398513,6.837361553,6.68923601,6.71953392,929600,0,0
11/2/2004,6.66567049,6.813796687,6.648838245,6.753199577,540600,0,0
11/1/2004,6.598341611,6.689237286,6.598341611,6.669037819,237000,0,0
10/29/2004,6.682502158,6.6993344,6.507444016,6.594973087,809000,0,0
10/28/2004,6.733000707,6.807063484,6.669037021,6.699335575,401400,0,0
10/27/2004,6.564676097,6.800331393,6.531010963,6.736367702,729000,0,0
10/26/2004,6.446849469,6.581509384,6.446849469,6.547844887,706800,0,0
10/25/2004,6.453581012,6.467046679,6.389617328,6.463680744,316800,0,0
10/22/2004,6.541111431,6.581509082,6.399718366,6.487247467,227200,0,0
10/21/2004,6.460315156,6.605074792,6.413183708,6.557943344,387600,0,0
10/20/2004,6.329021319,6.443482399,6.285257091,6.443482399,453600,0,0
10/19/2004,6.440115675,6.53101135,6.35258722,6.372786045,414400,0,0
10/18/2004,6.413183629,6.450215342,6.355953091,6.430016518,595200,0,0
10/15/2004,6.221292832,6.531010907,6.217926255,6.42664957,830600,0,0
10/14/2004,6.345854912,6.34922149,6.170796695,6.211194992,929600,0,0
10/13/2004,6.497346437,6.544477886,6.332387971,6.345854282,404000,0,0
10/12/2004,6.436748768,6.493979298,6.302088244,6.463680744,731600,0,0
10/11/2004,6.332387477,6.487246839,6.295356407,6.436749458,539800,0,0
10/8/2004,6.366052427,6.419916384,6.278523337,6.302088737,957200,0,0
10/7/2004,6.531010482,6.534377059,6.12703083,6.369418621,1760800,0,0
10/6/2004,6.786863803,6.847460905,6.57477459,6.695968151,1014800,0,0
10/5/2004,6.665670432,6.887859404,6.665670432,6.81043005,746200,0,0
10/4/2004,6.396350162,6.763298723,6.265056864,6.716167927,1828400,0,0
10/1/2004,6.241491892,6.372785198,6.221292427,6.369418621,558000,0,0
9/30/2004,6.116930849,6.244857574,6.093365451,6.231391907,706800,0,0
9/29/2004,5.941873258,6.120298016,5.941873258,6.116931438,329800,0,0
9/28/2004,6.032768943,6.042868676,5.948606431,5.985638142,368000,0,0
9/27/2004,6.127030968,6.133763481,6.026035571,6.032768726,187600,0,0
9/24/2004,6.019302872,6.157329989,5.978905223,6.143863678,472400,0,0
9/23/2004,6.127032051,6.133764565,5.985638984,6.009204388,380000,0,0
9/22/2004,6.228025602,6.234758757,6.00920321,6.127030849,397200,0,0
9/21/2004,6.110199203,6.228026867,6.076534065,6.228026867,256200,0,0
9/20/2004,6.160695772,6.22802604,6.042868766,6.093366146,423800,0,0
9/17/2004,6.036135223,6.312188148,5.891375605,6.312188148,751800,0,0
9/16/2004,5.921674452,6.005836965,5.908208142,5.985638142,174400,0,0
9/15/2004,5.830778116,5.955338903,5.830778116,5.901474953,225200,0,0
9/14/2004,5.787014106,5.968804786,5.783647529,5.87454319,209400,0,0
9/13/2004,5.803846515,5.918307578,5.803846515,5.834145069,261800,0,0
9/10/2004,5.793746627,5.861076889,5.756715561,5.803846359,154600,0,0
9/9/2004,5.74998361,5.837512712,5.723051628,5.81058073,171000,0,0
9/8/2004,5.847613384,5.888011042,5.733152281,5.73651886,130200,0,0
9/7/2004,5.827411914,5.874543356,5.723050583,5.834145069,190600,0,0
9/3/2004,5.8240464,5.8240464,5.655721352,5.81058073,199400,0,0
9/2/2004,5.702851609,5.83751149,5.702851609,5.824045181,247000,0,0
9/1/2004,5.642257022,5.780283543,5.642257022,5.702854156,333800,0,0
8/31/2004,5.773549605,5.78364934,5.622057432,5.64225626,408600,0,0
8/30/2004,5.702852658,5.840879142,5.679287255,5.760083199,304800,0,0
8/27/2004,5.706217505,5.746615143,5.682651466,5.71968317,242000,0,0
8/26/2004,5.706218937,5.743250008,5.65908749,5.679286957,155800,0,0
8/25/2004,5.709584285,5.746615994,5.682652308,5.723050594,185800,0,0
8/24/2004,5.642256029,5.79038226,5.642256029,5.709585667,406600,0,0
8/23/2004,5.73988285,5.749982582,5.591757297,5.632154942,230800,0,0
8/20/2004,5.840878235,5.931773899,5.64562124,5.723050594,889600,0,0
8/19/2004,5.595124938,5.787015392,5.544626909,5.77354908,979400,0,0
8/18/2004,5.389767045,5.638887989,5.359468491,5.635521412,478000,0,0
8/17/2004,5.335903897,5.463830645,5.285406193,5.403233528,1403000,0,0
8/16/2004,5.01608603,5.352736108,5.01608603,5.319071293,616200,0,0
8/13/2004,5.032918238,5.096881928,4.989153693,5.049750805,170400,0,0
8/12/2004,5.032918084,5.090148617,4.935289584,5.019452095,240400,0,0
8/11/2004,5.083416309,5.130547115,5.019452614,5.063217163,245600,0,0
8/10/2004,5.039652019,5.218076479,5.039652019,5.080049992,204400,0,0
8/9/2004,5.049751721,5.133914249,4.982421762,5.005987167,448200,0,0
8/6/2004,4.982420858,5.063216794,4.871326366,5.049750805,501600,0,0
8/5/2004,5.100247919,5.120447063,5.012719154,5.032917976,286000,0,0
8/4/2004,5.150746302,5.218076254,5.086782607,5.117081165,355600,0,0
8/3/2004,5.241641216,5.295505173,5.130546724,5.150745869,634800,0,0
8/2/2004,5.157478942,5.282039429,5.13391354,5.278673172,182000,0,0
7/30/2004,5.167579277,5.218076665,5.147380129,5.184411526,162400,0,0
7/29/2004,5.103614897,5.194510568,5.10024832,5.181044579,237200,0,0
7/28/2004,5.117080534,5.117080534,5.04975059,5.086781979,371200,0,0
7/27/2004,4.931924158,5.15074693,4.918458166,5.147380352,480800,0,0
7/26/2004,4.931923128,4.972321417,4.90499115,4.90499115,265800,0,0
7/23/2004,5.140645719,5.140645719,4.881425061,4.901624203,712600,0,0
7/22/2004,5.218076079,5.228175491,5.08341618,5.167578697,460200,0,0
7/21/2004,5.167578633,5.359469068,5.120447508,5.22480917,796800,0,0
7/20/2004,4.948756484,5.150746676,4.918457923,5.110348701,280800,0,0
7/19/2004,5.05311793,5.086782746,4.97905482,4.982421398,326400,0,0
7/16/2004,5.093515613,5.093515613,4.979054538,5.066583633,488400,0,0
7/15/2004,5.076683414,5.130547378,5.059850845,5.080049992,743800,0,0
7/14/2004,5.083415615,5.150745557,5.049750484,5.10024786,560800,0,0
7/13/2004,5.056484845,5.167579357,5.053118267,5.09688282,756200,0,0
7/12/2004,4.948755725,5.049750805,4.89152519,5.049750805,311000,0,0
7/9/2004,4.931923692,4.992520811,4.837661757,4.982421398,439400,0,0
7/8/2004,4.908357773,4.96222173,4.864593227,4.948755741,538000,0,0
7/7/2004,4.942022753,5.049750665,4.90835762,4.90835762,505800,0,0
7/6/2004,5.005986059,5.066583169,4.904990983,4.965588093,358800,0,0
7/2/2004,5.016086211,5.069950495,4.972321982,5.00262022,277600,0,0
7/1/2004,5.123814462,5.150746443,4.938656848,4.982421398,395200,0,0
6/30/2004,5.059849943,5.160845017,5.036284543,5.123813629,562400,0,0
6/29/2004,5.093515787,5.100248622,5.009353267,5.016086102,237800,0,0
6/28/2004,5.08341679,5.133914178,5.032919081,5.053118229,267800,0,0
6/25/2004,4.992520316,5.083415985,4.888158978,5.083415985,1092000,0,0
6/24/2004,5.012719431,5.032918254,4.952122318,4.958855152,654600,0,0
6/23/2004,4.921824171,5.016086105,4.871326787,4.99588728,1033000,0,0
6/22/2004,5.049750776,5.053117353,4.88142575,4.894891739,1018600,0,0
6/21/2004,5.063216794,5.130546741,5.049750805,5.049750805,803200,0,0
6/18/2004,5.224809479,5.228175735,5.056484436,5.059850693,524600,0,0
6/17/2004,5.278673237,5.278673237,5.167578739,5.221442699,387400,0,0
6/16/2004,5.207976536,5.325803865,5.201243381,5.312337875,400800,0,0
6/15/2004,5.218076665,5.292139778,5.150746708,5.184411526,829600,0,0
6/14/2004,5.302237132,5.302237132,5.137278721,5.187776089,707400,0,0
6/10/2004,5.413333333,5.41669991,5.28877284,5.325804234,707800,0,0
6/9/2004,5.352734988,5.480662351,5.352734988,5.409965515,777400,0,0
6/8/2004,5.352736256,5.403233641,5.332537431,5.369568825,381000,0,0
6/7/2004,5.31907144,5.399867705,5.302238872,5.369568825,608000,0,0
6/4/2004,5.1844103,5.28877195,5.170944312,5.248373985,888600,0,0
6/3/2004,5.238274959,5.241641216,5.120447313,5.150745869,1316200,0,0
6/2/2004,5.224809537,5.268573766,5.214709803,5.238275528,876200,0,0
6/1/2004,5.258473984,5.332537088,5.221442592,5.22480917,669200,0,0
5/28/2004,5.295506224,5.319071951,5.251741991,5.258474827,493000,0,0
5/27/2004,5.271940121,5.352736062,5.258474131,5.295505524,360200,0,0
5/26/2004,5.194510759,5.332537239,5.157479046,5.285406113,811000,0,0
5/25/2004,5.181045269,5.211343509,5.144013551,5.184411526,857400,0,0
5/24/2004,5.21807597,5.379667846,5.150746022,5.181044579,288800,0,0
5/21/2004,5.207977252,5.231542656,5.167579277,5.184411526,651400,0,0
5/20/2004,5.268573194,5.379667685,5.100248167,5.16084528,992000,0,0
5/19/2004,5.436899149,5.537894567,5.167579318,5.218076706,956200,0,0
5/18/2004,5.453731739,5.453731739,5.133913895,5.302238941,1321200,0,0
5/17/2004,5.719685229,5.723051807,5.541260442,5.564826488,433400,0,0
5/14/2004,5.807212995,5.844244703,5.723050487,5.746615887,256000,0,0
5/13/2004,5.837512821,5.965439577,5.723051735,5.80721426,405400,0,0
5/12/2004,5.884643299,5.935140683,5.659087718,5.837512493,385200,0,0
5/11/2004,5.874542822,5.958705322,5.840877693,5.891375065,572600,0,0
5/10/2004,5.891376195,6.015937003,5.770181965,5.790381432,322200,0,0
5/7/2004,6.042869335,6.07653383,5.921675098,5.925041676,454000,0,0
5/6/2004,6.052967916,6.100099361,5.975538557,6.076533318,263800,0,0
5/5/2004,6.100099516,6.160695989,6.063067803,6.086633205,203200,0,0
5/4/2004,5.982271908,6.211194059,5.982271908,6.120298386,347400,0,0
5/3/2004,5.914939989,6.123663257,5.908206835,5.982270241,361000,0,0
4/30/2004,6.009203122,6.009203122,5.850977198,5.928407192,543400,0,0
4/29/2004,6.093366383,6.096732961,5.928407926,5.975538731,220000,0,0
4/28/2004,6.120298669,6.13039776,6.049601817,6.056334972,279800,0,0
4/27/2004,6.137130677,6.228026351,6.127031586,6.153963566,240400,0,0
4/26/2004,6.16069529,6.16069529,6.07989936,6.113564491,136200,0,0
4/23/2004,6.244859369,6.258325682,6.07990089,6.110199451,295800,0,0
4/22/2004,6.224658908,6.295355747,6.180894687,6.241491795,261000,0,0
4/21/2004,6.076533704,6.26842479,6.056334879,6.22465992,356600,0,0
4/20/2004,6.194361456,6.194361456,6.056334972,6.056334972,178400,0,0
4/19/2004,6.133763731,6.167428864,6.049601218,6.150596619,141800,0,0
4/16/2004,6.110199339,6.207828179,6.063068529,6.133764744,248400,0,0
4/15/2004,6.076532043,6.177527425,6.066432955,6.157328606,215800,0,0
4/14/2004,5.975537828,6.157329146,5.877909014,6.029401779,312000,0,0
4/13/2004,6.211193148,6.261690523,6.00583643,6.042868137,299400,0,0
4/12/2004,6.194362101,6.271791475,6.170796695,6.211194992,144600,0,0
4/8/2004,6.278522545,6.30545452,6.190993465,6.201093197,304000,0,0
4/7/2004,6.16069772,6.194362865,6.106833746,6.167430878,217600,0,0
4/6/2004,6.1606956,6.211193621,6.140496777,6.194360733,261400,0,0
4/5/2004,6.180896487,6.234760455,6.150597924,6.214560986,403200,0,0
4/2/2004,6.113565059,6.224659554,6.093366236,6.180895329,357800,0,0
4/1/2004,6.059702511,6.143865046,5.999105383,6.036137104,300000,0,0
3/31/2004,6.089999307,6.123664439,6.019302464,6.066433907,342600,0,0
3/30/2004,6.093366532,6.100099688,5.968805721,6.046235085,394600,0,0
3/29/2004,6.05969991,6.190993202,6.026034782,6.103464127,676600,0,0
3/26/2004,5.807213716,5.904842544,5.803847138,5.884643078,635600,0,0
3/25/2004,5.790382012,5.874544537,5.756716873,5.80721426,344000,0,0
3/24/2004,5.73988199,5.807212244,5.672552378,5.71968317,669000,0,0
3/23/2004,5.65572033,5.723050594,5.588390709,5.723050594,484400,0,0
3/22/2004,5.760082265,5.760082265,5.551358963,5.558092117,377400,0,0
3/19/2004,5.665819957,5.773547863,5.63888798,5.746615887,512200,0,0
3/18/2004,5.689385473,5.689385473,5.588390719,5.632154942,449200,0,0
3/17/2004,5.780281721,5.86107766,5.558092726,5.679286957,890600,0,0
3/16/2004,5.918307528,5.948606083,5.64898776,5.780281067,339200,0,0
3/15/2004,5.99237056,5.99237056,5.817313024,5.918307781,364600,0,0
3/12/2004,5.723051321,6.026036263,5.719684743,6.026036263,368600,0,0
3/11/2004,5.773548675,5.827412635,5.675920486,5.675920486,400400,0,0
3/10/2004,5.972171432,6.093365647,5.723050487,5.746615887,556800,0,0
3/9/2004,6.059702434,6.059702434,5.931775665,5.968806744,265200,0,0
3/8/2004,6.076533601,6.106832159,5.96880568,5.992371082,223400,0,0
3/5/2004,6.009203632,6.130397216,5.951973097,6.093366146,205800,0,0
3/4/2004,6.160695616,6.160695616,6.029402303,6.063067436,454800,0,0
3/3/2004,6.143862298,6.238124526,6.015935585,6.157328606,272400,0,0
3/2/2004,6.254959103,6.30882307,6.066435219,6.110199451,595400,0,0
3/1/2004,6.278522812,6.305454788,6.194360306,6.248224258,243600,0,0
2/27/2004,6.254958519,6.305455903,6.197727979,6.278523922,425600,0,0
2/26/2004,6.059701562,6.244858853,6.009204177,6.221293449,522000,0,0
2/25/2004,6.271790766,6.386251846,6.214560226,6.278523922,475600,0,0
2/24/2004,6.12703198,6.345854413,6.026036566,6.271790981,1368800,0,0
2/23/2004,6.059701728,6.059701728,5.958706956,5.995738029,587400,0,0
2/20/2004,6.059700489,6.079899311,5.951972583,6.059700489,418800,0,0
2/19/2004,6.211196181,6.217928697,6.06306992,6.079902172,522800,0,0
2/18/2004,6.197727544,6.261691236,5.941873422,6.076533318,694400,0,0
2/17/2004,5.797114775,6.164063454,5.797114775,6.164063454,569600,0,0
2/13/2004,5.925041062,5.925041062,5.763449191,5.783648014,353200,0,0
2/12/2004,5.894741642,5.925040194,5.871176244,5.891375065,265600,0,0
2/11/2004,5.807212564,5.965437835,5.773547435,5.891375065,374800,0,0
2/10/2004,5.689386026,5.800480523,5.665820624,5.790381432,325400,0,0
2/9/2004,5.840878628,5.840878628,5.638888465,5.655720711,577800,0,0
2/6/2004,5.622056436,5.864444256,5.611956703,5.864444256,542600,0,0
2/5/2004,5.504227797,5.655719916,5.504227797,5.55472517,353600,0,0
2/4/2004,5.470563303,5.527793837,5.409966192,5.494128704,574400,0,0
2/3/2004,5.5210618,5.605224329,5.470564411,5.484030724,388400,0,0
2/2/2004,5.726417083,5.739882751,5.49749496,5.504228115,596000,0,0
1/30/2004,5.521060562,5.648987937,5.487395429,5.588390827,288000,0,0
1/29/2004,5.55472517,5.702851354,5.362834767,5.55472517,550400,0,0
1/28/2004,5.729785402,5.733151981,5.490763475,5.571559429,377600,0,0
1/27/2004,5.807213211,5.857710589,5.712950968,5.739882946,350400,0,0
1/26/2004,5.739883574,5.800480691,5.601857094,5.770182133,525600,0,0
1/23/2004,5.81057882,5.81057882,5.655719493,5.71968317,404200,0,0
1/22/2004,5.898109895,5.925041877,5.726418267,5.793747902,539400,0,0
1/21/2004,5.88464377,5.91830891,5.783648994,5.877910614,604400,0,0
1/20/2004,5.864444471,6.022669779,5.830779334,5.857711315,549800,0,0
1/16/2004,5.958705322,5.958705322,5.847610847,5.891375065,567000,0,0
